~id,~from,~to,~label
3276,L060780,55-0F-55-E0-7A-6C,Claim_Submitted_From_Device
3277,Y455989,77-00-E1-53-27-6A,Claim_Submitted_From_Device
3278,A710734,EC-F8-36-42-E1-15,Claim_Submitted_From_Device
3279,R047010,29-84-8D-63-E0-5B,Claim_Submitted_From_Device
3280,P011875,C9-F3-5B-44-E3-CC,Claim_Submitted_From_Device
3281,R492248,52-48-6A-00-E8-62,Claim_Submitted_From_Device
3282,U604855,F6-ED-94-F1-83-90,Claim_Submitted_From_Device
3283,N598334,E7-F5-56-F5-FC-60,Claim_Submitted_From_Device
3284,S501775,C4-D1-86-FF-63-3A,Claim_Submitted_From_Device
3285,O701390,A3-43-29-AB-5C-7F,Claim_Submitted_From_Device
3286,F737053,76-D8-53-ED-38-14,Claim_Submitted_From_Device
3287,V330790,18-7A-1F-C0-81-40,Claim_Submitted_From_Device
3288,N564600,C2-90-11-F6-6C-A0,Claim_Submitted_From_Device
3289,M246135,5A-12-69-7D-AA-BA,Claim_Submitted_From_Device
3290,Z741118,12-AB-DE-29-52-6A,Claim_Submitted_From_Device
3291,U000919,91-55-78-B9-4F-D0,Claim_Submitted_From_Device
3292,L509702,59-FD-26-91-73-4F,Claim_Submitted_From_Device
3293,G527502,38-CF-DD-ED-49-4B,Claim_Submitted_From_Device
3294,Z039198,7A-6F-D7-C8-46-60,Claim_Submitted_From_Device
3295,J196290,26-3C-94-59-05-20,Claim_Submitted_From_Device
3296,F159580,22-13-56-B0-3C-68,Claim_Submitted_From_Device
3297,K207594,61-0F-1B-18-CB-B4,Claim_Submitted_From_Device
3298,U593201,81-44-80-61-63-96,Claim_Submitted_From_Device
3299,R873447,BC-C8-9B-77-06-12,Claim_Submitted_From_Device
3300,V896177,50-EF-04-2C-FB-D1,Claim_Submitted_From_Device
3301,L653804,4A-DC-0F-5A-A1-AF,Claim_Submitted_From_Device
3302,G832103,79-32-98-D7-3D-80,Claim_Submitted_From_Device
3303,U964838,1D-AE-6F-73-59-EC,Claim_Submitted_From_Device
3304,D429616,BB-1C-88-D8-C2-6E,Claim_Submitted_From_Device
3305,J890566,2C-FE-25-04-1D-CB,Claim_Submitted_From_Device
3306,B306808,F1-47-F1-5C-7D-5D,Claim_Submitted_From_Device
3307,D740063,1F-61-F9-76-A3-4E,Claim_Submitted_From_Device
3308,U381563,BB-CF-9F-8E-E2-2D,Claim_Submitted_From_Device
3309,V710257,CB-3A-3D-68-C3-55,Claim_Submitted_From_Device
3310,L291897,4C-57-18-E9-AB-84,Claim_Submitted_From_Device
3311,T093355,89-2D-EF-F4-CE-6D,Claim_Submitted_From_Device
3312,Q658868,07-E5-C0-37-B6-E7,Claim_Submitted_From_Device
3313,V581876,FC-A9-96-79-E2-DB,Claim_Submitted_From_Device
3314,D305079,4F-66-A1-B3-BA-36,Claim_Submitted_From_Device
3315,P104692,28-EA-BD-D6-85-0D,Claim_Submitted_From_Device
3316,S509549,77-91-F9-DB-0E-AC,Claim_Submitted_From_Device
3317,R865719,A1-FE-2E-A1-CF-EC,Claim_Submitted_From_Device
3318,X690593,52-6D-34-9E-14-B2,Claim_Submitted_From_Device
3319,W258790,69-8F-AA-5A-F1-92,Claim_Submitted_From_Device
3320,D541050,9D-28-81-D0-C1-B8,Claim_Submitted_From_Device
3321,E306923,97-74-B1-F6-5E-6C,Claim_Submitted_From_Device
3322,X079295,2E-E3-86-4A-2F-34,Claim_Submitted_From_Device
3323,C872714,05-9E-46-D4-C9-A9,Claim_Submitted_From_Device
3324,E219011,CE-D3-A9-D3-2F-C0,Claim_Submitted_From_Device
3325,G487061,4C-32-7A-78-9C-C5,Claim_Submitted_From_Device
3326,O874081,E3-95-06-0B-27-F8,Claim_Submitted_From_Device
3327,J955039,4C-E8-83-DC-DC-14,Claim_Submitted_From_Device
3328,M356745,83-B1-69-9A-99-7F,Claim_Submitted_From_Device
3329,F589397,E4-B5-6E-6E-C7-A9,Claim_Submitted_From_Device
3330,Z161177,21-E9-7D-FB-B2-9D,Claim_Submitted_From_Device
3331,U977525,2C-29-6A-57-25-1F,Claim_Submitted_From_Device
3332,J522462,44-85-1B-31-B2-D9,Claim_Submitted_From_Device
3333,E930995,C0-2D-89-8D-53-B2,Claim_Submitted_From_Device
3334,K856056,9A-51-73-90-60-A8,Claim_Submitted_From_Device
3335,Y922674,2C-CA-9A-B5-17-14,Claim_Submitted_From_Device
3336,M355286,7A-5F-E1-58-D2-F4,Claim_Submitted_From_Device
3337,H315593,AF-90-4F-C8-46-7D,Claim_Submitted_From_Device
3338,K503776,0D-A2-CA-45-3A-C4,Claim_Submitted_From_Device
3339,G148823,AF-33-44-74-71-60,Claim_Submitted_From_Device
3340,Z712895,47-4B-CD-3C-A3-84,Claim_Submitted_From_Device
3341,D559156,30-E9-64-78-32-D2,Claim_Submitted_From_Device
3342,J541279,ED-46-E9-9B-68-48,Claim_Submitted_From_Device
3343,R563060,12-1A-FC-38-0E-E1,Claim_Submitted_From_Device
3344,L992594,5C-43-C3-86-14-AE,Claim_Submitted_From_Device
3345,K643738,69-10-F9-0B-A6-FC,Claim_Submitted_From_Device
3346,R381243,14-F0-00-29-A5-54,Claim_Submitted_From_Device
3347,D815816,E3-67-0A-B6-85-98,Claim_Submitted_From_Device
3348,U502408,FA-18-F4-E2-9F-72,Claim_Submitted_From_Device
3349,O897352,36-3D-30-E8-2C-B2,Claim_Submitted_From_Device
3350,A173075,88-DF-04-27-CD-6E,Claim_Submitted_From_Device
3351,V832071,8D-E7-28-7D-33-E6,Claim_Submitted_From_Device
3352,Z057793,7C-E7-FE-D3-16-8F,Claim_Submitted_From_Device
3353,T274613,4D-2C-BC-90-8A-24,Claim_Submitted_From_Device
3354,L759693,C0-7D-ED-02-87-40,Claim_Submitted_From_Device
3355,R084411,14-78-82-88-61-2F,Claim_Submitted_From_Device
3356,E299018,3C-43-57-3B-41-FB,Claim_Submitted_From_Device
3357,G920722,DD-1C-CA-C5-02-74,Claim_Submitted_From_Device
3358,X155048,00-98-58-C5-16-6D,Claim_Submitted_From_Device
3359,N408045,F1-8A-15-79-ED-B9,Claim_Submitted_From_Device
3360,N452422,D5-0A-D1-8D-5D-D4,Claim_Submitted_From_Device
3361,I833181,B3-8E-4C-96-7F-98,Claim_Submitted_From_Device
3362,J112795,A8-65-17-DC-59-84,Claim_Submitted_From_Device
3363,E566881,5C-F2-CB-F0-DA-19,Claim_Submitted_From_Device
3364,J797966,37-05-32-A6-69-8E,Claim_Submitted_From_Device
3365,S551041,2C-5F-C3-64-67-8E,Claim_Submitted_From_Device
3366,F595607,A0-97-40-03-63-74,Claim_Submitted_From_Device
3367,H508478,26-6D-56-D7-DE-E9,Claim_Submitted_From_Device
3368,X315299,35-55-08-81-29-33,Claim_Submitted_From_Device
3369,Z981971,DB-BA-D0-CC-C6-55,Claim_Submitted_From_Device
3370,M592540,32-26-B0-48-2E-BC,Claim_Submitted_From_Device
3371,K985980,AA-59-13-09-4D-80,Claim_Submitted_From_Device
3372,T821451,ED-CD-70-77-AF-C8,Claim_Submitted_From_Device
3373,W517778,13-30-3F-6F-DF-0A,Claim_Submitted_From_Device
3374,C258246,0F-36-9E-A0-91-08,Claim_Submitted_From_Device
3375,B399797,34-4A-96-45-7B-B1,Claim_Submitted_From_Device
3376,N381056,A7-88-7F-90-26-AC,Claim_Submitted_From_Device
3377,C204810,47-22-39-D9-D0-94,Claim_Submitted_From_Device
3378,J213716,90-40-2A-F5-B4-C0,Claim_Submitted_From_Device
3379,E185593,32-1D-6F-49-3A-49,Claim_Submitted_From_Device
3380,O823765,3E-E4-90-CE-0F-4B,Claim_Submitted_From_Device
3381,R858076,AD-47-D9-F2-34-56,Claim_Submitted_From_Device
3382,Y014963,57-33-D2-4A-26-08,Claim_Submitted_From_Device
3383,U950027,01-C4-5D-EC-6B-9C,Claim_Submitted_From_Device
3384,T813825,F3-B5-AF-F2-68-E8,Claim_Submitted_From_Device
3385,G441608,3F-C7-01-DB-08-20,Claim_Submitted_From_Device
3386,G828096,06-9D-AE-FB-44-1D,Claim_Submitted_From_Device
3387,M307478,15-C9-73-05-4D-F1,Claim_Submitted_From_Device
3388,M092923,4D-BA-7E-86-EA-41,Claim_Submitted_From_Device
3389,I043351,20-AE-19-61-42-E0,Claim_Submitted_From_Device
3390,N805171,A7-3B-C3-1B-80-DD,Claim_Submitted_From_Device
3391,W093322,A8-86-E0-E5-9C-29,Claim_Submitted_From_Device
3392,O667863,5D-19-23-15-27-BE,Claim_Submitted_From_Device
3393,V619706,8A-27-BB-7B-40-DA,Claim_Submitted_From_Device
3394,S625701,EF-0C-B6-31-AC-4B,Claim_Submitted_From_Device
3395,J450981,0F-9A-B4-C3-79-05,Claim_Submitted_From_Device
3396,W016516,61-8D-70-1C-36-4A,Claim_Submitted_From_Device
3397,P175085,86-3B-79-CE-F0-DD,Claim_Submitted_From_Device
3398,N660199,05-98-AA-14-04-4E,Claim_Submitted_From_Device
3399,G457049,B1-70-18-E3-7E-6A,Claim_Submitted_From_Device
3400,C331881,32-27-62-F5-F1-B4,Claim_Submitted_From_Device
3401,A588402,A9-C8-8A-7E-B3-72,Claim_Submitted_From_Device
3402,G890622,68-D5-66-0B-E2-07,Claim_Submitted_From_Device
3403,Q890138,75-3B-0F-0C-0A-53,Claim_Submitted_From_Device
3404,U105483,A3-87-27-CE-85-F5,Claim_Submitted_From_Device
3405,V567558,51-39-BA-BC-29-FC,Claim_Submitted_From_Device
3406,I130243,F2-4A-D8-3B-48-29,Claim_Submitted_From_Device
3407,O094562,70-01-6A-96-12-B4,Claim_Submitted_From_Device
3408,Y295544,45-99-A1-BD-83-03,Claim_Submitted_From_Device
3409,K606178,E4-2E-3B-1D-2A-11,Claim_Submitted_From_Device
3410,U070715,EB-53-2C-F9-3E-BD,Claim_Submitted_From_Device
3411,N133760,9A-9B-41-F3-0B-04,Claim_Submitted_From_Device
3412,A369782,EA-5A-51-AA-5D-82,Claim_Submitted_From_Device
3413,L808574,26-86-BB-56-C3-93,Claim_Submitted_From_Device
3414,K017257,6C-4A-F8-BB-FD-44,Claim_Submitted_From_Device
3415,G236113,1F-56-CE-CA-D5-56,Claim_Submitted_From_Device
3416,Y556467,5E-97-63-28-5B-7F,Claim_Submitted_From_Device
3417,H497398,B3-55-5B-61-07-41,Claim_Submitted_From_Device
3418,M503348,E4-18-11-21-9B-04,Claim_Submitted_From_Device
3419,U231406,8A-A3-68-BE-2D-F8,Claim_Submitted_From_Device
3420,T988765,76-E1-51-EB-B4-36,Claim_Submitted_From_Device
3421,N337438,DC-55-BC-41-94-3C,Claim_Submitted_From_Device
3422,U575046,66-6B-31-41-02-F6,Claim_Submitted_From_Device
3423,Q668657,55-A8-16-46-1A-C8,Claim_Submitted_From_Device
3424,D588336,74-21-AC-CB-A1-27,Claim_Submitted_From_Device
3425,G639129,41-FA-5A-61-0C-C5,Claim_Submitted_From_Device
3426,G875439,02-71-B2-7A-37-CB,Claim_Submitted_From_Device
3427,N323197,C7-74-78-A9-BC-C8,Claim_Submitted_From_Device
3428,S154566,97-01-EF-02-77-FE,Claim_Submitted_From_Device
3429,E014317,14-FB-58-77-AB-BB,Claim_Submitted_From_Device
3430,Z288585,54-B2-38-78-AF-D0,Claim_Submitted_From_Device
3431,Z562445,81-B0-D4-39-31-AB,Claim_Submitted_From_Device
3432,H638649,5B-22-B0-7A-6C-19,Claim_Submitted_From_Device
3433,Q691281,91-B7-B3-55-0E-B1,Claim_Submitted_From_Device
3434,X949414,7E-4E-D0-AB-7E-E1,Claim_Submitted_From_Device
3435,S562892,89-50-1F-AF-C7-74,Claim_Submitted_From_Device
3436,A306865,B0-49-0A-FF-A7-F1,Claim_Submitted_From_Device
3437,Z376572,97-31-3B-D1-FD-0F,Claim_Submitted_From_Device
3438,B901986,67-F1-A9-AD-AE-10,Claim_Submitted_From_Device
3439,P828627,78-84-FC-32-B8-FB,Claim_Submitted_From_Device
3440,S807250,A3-EA-EC-4F-7D-54,Claim_Submitted_From_Device
3441,M130251,7F-17-52-4C-C0-46,Claim_Submitted_From_Device
3442,R313554,DB-2D-B6-52-63-51,Claim_Submitted_From_Device
3443,O902720,C2-55-E0-74-E9-2B,Claim_Submitted_From_Device
3444,N043131,35-9B-71-63-B3-49,Claim_Submitted_From_Device
3445,R337401,81-75-CA-E4-53-C1,Claim_Submitted_From_Device
3446,T256537,C7-11-E8-54-22-34,Claim_Submitted_From_Device
3447,C136407,31-0F-B1-05-FF-BA,Claim_Submitted_From_Device
3448,Z627571,9D-6E-05-70-DF-8B,Claim_Submitted_From_Device
3449,V700288,CD-FA-08-18-81-6D,Claim_Submitted_From_Device
3450,B989640,A1-E0-56-72-E9-D4,Claim_Submitted_From_Device
3451,J135138,BD-0D-9D-0B-AE-ED,Claim_Submitted_From_Device
3452,K638113,B3-32-05-22-DD-90,Claim_Submitted_From_Device
3453,P801246,72-62-39-08-65-27,Claim_Submitted_From_Device
3454,W332845,B4-99-FF-C5-34-81,Claim_Submitted_From_Device
3455,Q101134,DD-31-32-C7-82-EF,Claim_Submitted_From_Device
3456,V663268,65-F9-3D-BA-07-CE,Claim_Submitted_From_Device
3457,G870977,DF-08-22-86-3A-7F,Claim_Submitted_From_Device
3458,K590449,7A-0A-3C-D1-2E-9B,Claim_Submitted_From_Device
3459,M314190,02-70-21-4E-EA-BB,Claim_Submitted_From_Device
3460,V346202,28-C7-5D-EC-0A-34,Claim_Submitted_From_Device
3461,S629186,B6-B9-CB-35-47-FA,Claim_Submitted_From_Device
3462,O218590,28-42-7F-20-69-E1,Claim_Submitted_From_Device
3463,V052715,85-28-4A-5B-E2-A1,Claim_Submitted_From_Device
3464,E931263,44-A5-D9-92-09-F8,Claim_Submitted_From_Device
3465,L751767,18-19-27-9D-9C-6E,Claim_Submitted_From_Device
3466,W241929,62-BE-C1-84-AA-26,Claim_Submitted_From_Device
3467,L598179,AC-A4-F9-1D-C5-44,Claim_Submitted_From_Device
3468,H148652,C8-95-7F-F2-5F-38,Claim_Submitted_From_Device
3469,K811949,96-F2-68-CA-76-40,Claim_Submitted_From_Device
3470,X273975,04-C1-21-74-A0-8C,Claim_Submitted_From_Device
3471,S686538,01-B2-4A-88-54-FD,Claim_Submitted_From_Device
3472,S213511,7C-10-B0-91-FE-2F,Claim_Submitted_From_Device
3473,I970253,C0-74-A3-97-F7-C6,Claim_Submitted_From_Device
3474,D536407,AF-D6-F8-50-81-D4,Claim_Submitted_From_Device
3475,I890991,6D-1C-96-76-AB-F5,Claim_Submitted_From_Device
3476,S954232,CD-B9-9A-7C-0A-EC,Claim_Submitted_From_Device
3477,N139064,52-79-22-DA-70-52,Claim_Submitted_From_Device
3478,R034658,A1-D2-B7-23-3F-B0,Claim_Submitted_From_Device
3479,V840486,7F-E0-37-6A-B5-23,Claim_Submitted_From_Device
3480,B258239,9C-7A-DE-F2-27-35,Claim_Submitted_From_Device
3481,S744359,3D-4C-D2-E2-38-3E,Claim_Submitted_From_Device
3482,L541221,74-CB-49-04-4F-6B,Claim_Submitted_From_Device
3483,I664599,69-FE-31-B7-C7-2A,Claim_Submitted_From_Device
3484,M987105,C5-B8-92-7C-5A-96,Claim_Submitted_From_Device
3485,R233921,FF-DC-8F-9F-07-41,Claim_Submitted_From_Device
3486,V722812,34-6A-0A-AD-2A-52,Claim_Submitted_From_Device
3487,Q517161,41-6A-7F-0B-ED-AD,Claim_Submitted_From_Device
3488,O001155,E2-D4-3D-CD-71-31,Claim_Submitted_From_Device
3489,F777633,50-DE-89-27-5F-93,Claim_Submitted_From_Device
3490,F773836,9C-54-2B-92-BD-5E,Claim_Submitted_From_Device
3491,Z849643,60-D1-C5-6D-BE-0F,Claim_Submitted_From_Device
3492,E702687,AF-90-FA-B1-C7-22,Claim_Submitted_From_Device
3493,K848509,9D-6E-5A-B0-89-8B,Claim_Submitted_From_Device
3494,Z336216,F7-36-49-2E-A5-DB,Claim_Submitted_From_Device
3495,H358553,08-F5-FD-CB-34-66,Claim_Submitted_From_Device
3496,D780717,22-00-17-86-DB-77,Claim_Submitted_From_Device
3497,Q583339,FE-66-B7-0A-EC-83,Claim_Submitted_From_Device
3498,R173025,E1-BB-9A-C1-0F-DB,Claim_Submitted_From_Device
3499,W226394,E3-FF-77-2E-6C-E3,Claim_Submitted_From_Device
3500,X456731,6B-D5-17-5F-85-33,Claim_Submitted_From_Device
3501,A235B1,193.37.181.187,Claim_Submitted_From_IP
3502,A265A1,61.218.58.109,Claim_Submitted_From_IP
3503,A355D1,233.116.64.243,Claim_Submitted_From_IP
3504,A275F5,120.100.125.78,Claim_Submitted_From_IP
3505,F174R6,63.4.198.110,Claim_Submitted_From_IP
3506,C975R1,214.65.202.228,Claim_Submitted_From_IP
3507,D574D3,231.201.209.31,Claim_Submitted_From_IP
3508,B932D3,7.151.52.68,Claim_Submitted_From_IP
3509,C653H8,185.77.254.119,Claim_Submitted_From_IP
3510,A933X8,97.237.128.171,Claim_Submitted_From_IP
3511,A533X8,215.30.252.81,Claim_Submitted_From_IP
3512,B723S8,248.244.54.3,Claim_Submitted_From_IP
3513,E531X6,21.142.216.75,Claim_Submitted_From_IP
3514,T953H4,175.184.24.75,Claim_Submitted_From_IP
3515,B911Z9,41.128.184.62,Claim_Submitted_From_IP
3516,F645432,172.32.43.21,Claim_Submitted_From_IP
3517,H756354,172.32.43.21,Claim_Submitted_From_IP
3518,D647429,172.32.43.21,Claim_Submitted_From_IP
3519,A745284,172.32.43.21,Claim_Submitted_From_IP
3520,A786325,172.32.43.21,Claim_Submitted_From_IP
3521,D647832,172.32.43.21,Claim_Submitted_From_IP
3522,A354644,172.32.43.21,Claim_Submitted_From_IP
3523,B765321,172.32.43.21,Claim_Submitted_From_IP
3524,D3473S7,195.237.252.211,Claim_Submitted_From_IP
3525,A367533,62.229.254.158,Claim_Submitted_From_IP
3526,F774531,124.26.234.23,Claim_Submitted_From_IP
3527,B567345,103.44.42.188,Claim_Submitted_From_IP
3528,A565438,212.241.51.151,Claim_Submitted_From_IP
3529,F887631,93.68.105.237,Claim_Submitted_From_IP
3530,G878754,123.61.49.93,Claim_Submitted_From_IP
3531,S454637,76.242.248.195,Claim_Submitted_From_IP
3532,T264082,39.28.74.230,Claim_Submitted_From_IP
3533,S581785,158.58.160.39,Claim_Submitted_From_IP
3534,N360186,233.173.103.252,Claim_Submitted_From_IP
3535,G588011,144.109.170.33,Claim_Submitted_From_IP
3536,C290401,206.104.16.208,Claim_Submitted_From_IP
3537,X490702,149.163.210.95,Claim_Submitted_From_IP
3538,T128082,78.178.83.229,Claim_Submitted_From_IP
3539,T574772,146.75.199.211,Claim_Submitted_From_IP
3540,X387451,251.5.102.12,Claim_Submitted_From_IP
3541,Q572703,214.178.241.228,Claim_Submitted_From_IP
3542,F830841,48.203.242.213,Claim_Submitted_From_IP
3543,Q589037,135.48.65.16,Claim_Submitted_From_IP
3544,K325147,114.45.251.16,Claim_Submitted_From_IP
3545,Q540095,210.83.77.73,Claim_Submitted_From_IP
3546,F181285,117.57.93.150,Claim_Submitted_From_IP
3547,Y944810,202.128.120.214,Claim_Submitted_From_IP
3548,U298824,241.248.44.235,Claim_Submitted_From_IP
3549,J957116,66.45.32.226,Claim_Submitted_From_IP
3550,H448686,120.55.6.85,Claim_Submitted_From_IP
3551,Q452248,184.196.25.51,Claim_Submitted_From_IP
3552,M511980,246.27.181.144,Claim_Submitted_From_IP
3553,X678761,79.6.250.72,Claim_Submitted_From_IP
3554,O150783,78.112.53.104,Claim_Submitted_From_IP
3555,X394960,45.226.232.55,Claim_Submitted_From_IP
3556,E229717,114.59.156.206,Claim_Submitted_From_IP
3557,S975890,227.101.59.33,Claim_Submitted_From_IP
3558,V039222,172.19.206.220,Claim_Submitted_From_IP
3559,E674151,127.213.207.101,Claim_Submitted_From_IP
3560,L385041,172.201.96.17,Claim_Submitted_From_IP
3561,Z431790,28.174.207.196,Claim_Submitted_From_IP
3562,W007063,114.74.8.127,Claim_Submitted_From_IP
3563,J617570,244.171.169.109,Claim_Submitted_From_IP
3564,R489289,239.140.156.3,Claim_Submitted_From_IP
3565,K243764,31.221.140.88,Claim_Submitted_From_IP
3566,C234881,191.97.28.138,Claim_Submitted_From_IP
3567,L666324,173.234.181.200,Claim_Submitted_From_IP
3568,K306595,187.160.157.214,Claim_Submitted_From_IP
3569,X230630,69.156.70.221,Claim_Submitted_From_IP
3570,K865141,50.70.219.237,Claim_Submitted_From_IP
3571,P276423,146.154.100.237,Claim_Submitted_From_IP
3572,T562309,218.210.220.204,Claim_Submitted_From_IP
3573,Z693750,211.240.229.60,Claim_Submitted_From_IP
3574,E390490,35.235.135.131,Claim_Submitted_From_IP
3575,O061092,237.93.245.61,Claim_Submitted_From_IP
3576,J878106,136.37.182.202,Claim_Submitted_From_IP
3577,S602932,61.39.55.216,Claim_Submitted_From_IP
3578,D149773,53.147.105.209,Claim_Submitted_From_IP
3579,X255504,56.95.193.202,Claim_Submitted_From_IP
3580,I799959,200.144.167.103,Claim_Submitted_From_IP
3581,E825805,107.106.188.37,Claim_Submitted_From_IP
3582,A001617,75.147.108.246,Claim_Submitted_From_IP
3583,D730983,232.172.43.156,Claim_Submitted_From_IP
3584,A976017,44.18.225.108,Claim_Submitted_From_IP
3585,Q753425,226.123.213.83,Claim_Submitted_From_IP
3586,O975066,200.30.208.206,Claim_Submitted_From_IP
3587,V951707,44.185.156.65,Claim_Submitted_From_IP
3588,T505543,43.85.1.44,Claim_Submitted_From_IP
3589,Q503103,155.12.212.3,Claim_Submitted_From_IP
3590,E367418,101.105.113.202,Claim_Submitted_From_IP
3591,B760467,65.199.19.220,Claim_Submitted_From_IP
3592,J267377,9.209.115.247,Claim_Submitted_From_IP
3593,Y787609,95.36.80.10,Claim_Submitted_From_IP
3594,R169588,124.156.58.234,Claim_Submitted_From_IP
3595,C840716,190.89.106.116,Claim_Submitted_From_IP
3596,T100203,98.191.41.28,Claim_Submitted_From_IP
3597,H121890,124.191.59.232,Claim_Submitted_From_IP
3598,F536183,148.79.224.113,Claim_Submitted_From_IP
3599,G752329,28.17.67.157,Claim_Submitted_From_IP
3600,G126073,241.115.233.200,Claim_Submitted_From_IP
3601,V821408,121.191.45.245,Claim_Submitted_From_IP
3602,Z236254,252.92.16.228,Claim_Submitted_From_IP
3603,S925168,116.173.75.214,Claim_Submitted_From_IP
3604,W152693,230.3.253.211,Claim_Submitted_From_IP
3605,W588224,222.76.133.254,Claim_Submitted_From_IP
3606,N929862,139.79.209.115,Claim_Submitted_From_IP
3607,D421974,126.34.40.48,Claim_Submitted_From_IP
3608,G903781,229.182.52.233,Claim_Submitted_From_IP
3609,O863466,187.190.158.242,Claim_Submitted_From_IP
3610,K647540,6.203.248.154,Claim_Submitted_From_IP
3611,I242515,96.251.34.125,Claim_Submitted_From_IP
3612,M891875,20.189.253.86,Claim_Submitted_From_IP
3613,V687006,52.230.155.207,Claim_Submitted_From_IP
3614,Y298449,209.250.11.88,Claim_Submitted_From_IP
3615,S222751,168.104.249.192,Claim_Submitted_From_IP
3616,W970980,140.156.48.131,Claim_Submitted_From_IP
3617,T420784,13.219.197.37,Claim_Submitted_From_IP
3618,H620936,25.46.239.193,Claim_Submitted_From_IP
3619,Z391637,219.6.147.224,Claim_Submitted_From_IP
3620,L112423,185.100.16.44,Claim_Submitted_From_IP
3621,D015842,26.95.159.162,Claim_Submitted_From_IP
3622,X624782,217.24.147.167,Claim_Submitted_From_IP
3623,Q728125,6.140.13.40,Claim_Submitted_From_IP
3624,Z999466,40.185.55.220,Claim_Submitted_From_IP
3625,K464720,180.96.88.44,Claim_Submitted_From_IP
3626,P997807,205.141.58.242,Claim_Submitted_From_IP
3627,U576145,16.229.89.73,Claim_Submitted_From_IP
3628,D594812,191.117.12.210,Claim_Submitted_From_IP
3629,P444955,189.226.222.83,Claim_Submitted_From_IP
3630,H912530,182.244.43.63,Claim_Submitted_From_IP
3631,Y299871,48.85.228.171,Claim_Submitted_From_IP
3632,H076627,110.202.247.80,Claim_Submitted_From_IP
3633,D369388,157.158.130.73,Claim_Submitted_From_IP
3634,A787940,91.36.36.231,Claim_Submitted_From_IP
3635,J774188,244.233.57.190,Claim_Submitted_From_IP
3636,C684028,50.113.186.7,Claim_Submitted_From_IP
3637,B099234,43.53.19.96,Claim_Submitted_From_IP
3638,W268625,86.155.185.249,Claim_Submitted_From_IP
3639,M523533,254.241.225.118,Claim_Submitted_From_IP
3640,M256368,126.60.164.43,Claim_Submitted_From_IP
3641,O947763,71.124.88.130,Claim_Submitted_From_IP
3642,X924116,249.134.132.59,Claim_Submitted_From_IP
3643,V354338,32.250.23.79,Claim_Submitted_From_IP
3644,W264346,73.16.242.226,Claim_Submitted_From_IP
3645,O991587,123.55.55.113,Claim_Submitted_From_IP
3646,X430961,197.69.234.217,Claim_Submitted_From_IP
3647,T838835,174.31.15.18,Claim_Submitted_From_IP
3648,R613791,150.192.92.164,Claim_Submitted_From_IP
3649,E467034,180.44.114.250,Claim_Submitted_From_IP
3650,B785415,45.61.195.51,Claim_Submitted_From_IP
3651,N740290,47.79.241.3,Claim_Submitted_From_IP
3652,I804141,138.48.119.6,Claim_Submitted_From_IP
3653,I887479,220.160.236.57,Claim_Submitted_From_IP
3654,G316269,226.138.196.177,Claim_Submitted_From_IP
3655,M921137,143.116.76.143,Claim_Submitted_From_IP
3656,U159220,200.72.90.230,Claim_Submitted_From_IP
3657,O099303,239.83.206.64,Claim_Submitted_From_IP
3658,G810884,46.142.106.247,Claim_Submitted_From_IP
3659,R889441,172.216.79.107,Claim_Submitted_From_IP
3660,J699769,255.135.77.84,Claim_Submitted_From_IP
3661,C556374,168.152.218.124,Claim_Submitted_From_IP
3662,M612459,45.172.134.184,Claim_Submitted_From_IP
3663,R437893,211.123.109.156,Claim_Submitted_From_IP
3664,M765780,99.32.43.241,Claim_Submitted_From_IP
3665,E615740,164.171.163.107,Claim_Submitted_From_IP
3666,G183814,223.127.79.95,Claim_Submitted_From_IP
3667,B190044,255.161.201.85,Claim_Submitted_From_IP
3668,Z504021,174.70.156.67,Claim_Submitted_From_IP
3669,S940946,187.101.207.96,Claim_Submitted_From_IP
3670,E014056,4.17.2.158,Claim_Submitted_From_IP
3671,L736236,194.134.160.105,Claim_Submitted_From_IP
3672,W228084,160.22.55.166,Claim_Submitted_From_IP
3673,F250828,98.77.42.227,Claim_Submitted_From_IP
3674,Y553184,9.116.236.80,Claim_Submitted_From_IP
3675,F288835,99.41.182.162,Claim_Submitted_From_IP
3676,Q005487,168.169.36.77,Claim_Submitted_From_IP
3677,A009837,230.40.1.253,Claim_Submitted_From_IP
3678,Y280589,53.46.148.190,Claim_Submitted_From_IP
3679,E267945,199.69.94.148,Claim_Submitted_From_IP
3680,C912099,123.39.226.198,Claim_Submitted_From_IP
3681,W022552,81.21.116.215,Claim_Submitted_From_IP
3682,G930672,35.57.179.170,Claim_Submitted_From_IP
3683,X761142,43.51.170.26,Claim_Submitted_From_IP
3684,L301516,154.69.169.38,Claim_Submitted_From_IP
3685,G172554,6.138.46.142,Claim_Submitted_From_IP
3686,B679209,53.35.120.67,Claim_Submitted_From_IP
3687,X135610,73.218.186.239,Claim_Submitted_From_IP
3688,H095920,13.140.49.150,Claim_Submitted_From_IP
3689,X534337,208.235.86.54,Claim_Submitted_From_IP
3690,Z889957,34.168.71.50,Claim_Submitted_From_IP
3691,U602914,43.182.70.108,Claim_Submitted_From_IP
3692,L048684,89.133.236.91,Claim_Submitted_From_IP
3693,T039701,210.129.1.130,Claim_Submitted_From_IP
3694,T634582,252.223.3.141,Claim_Submitted_From_IP
3695,I427797,76.176.209.20,Claim_Submitted_From_IP
3696,H752400,186.45.92.151,Claim_Submitted_From_IP
